timestamp,glucose,true_bg,twin_mean,twin_p95,twin_p5,twin_std,predicted_30m,target_30m
2026-04-10T14:32:30+00:00,6.05,7.3977,3.93,5.1,2.68,1.26,5.11,8.7118
2026-04-10T14:35:00+00:00,6.42,7.5243,3.96,4.68,3.09,1.28,7.77,8.8011
2026-04-10T14:37:30+00:00,6.55,7.6478,5.3,6.58,4.42,1.0,8.33,8.8875
2026-04-10T14:40:00+00:00,6.82,7.7683,5.93,7.16,4.68,0.87,9.64,8.9708
2026-04-10T14:42:30+00:00,7.15,7.8856,6.85,7.8,5.57,0.74,11.06,9.0513
2026-04-10T14:45:00+00:00,7.5,7.9998,7.63,9.02,6.22,0.76,12.09,9.1289
2026-04-10T14:47:30+00:00,7.85,8.1108,8.43,9.69,7.77,0.76,12.98,9.2037
2026-04-10T14:50:00+00:00,8.2,8.2187,9.28,10.9,8.12,0.85,13.58,9.2757
2026-04-10T14:52:30+00:00,8.55,8.3236,9.98,11.22,9.0,0.86,14.1,9.3451
2026-04-10T14:55:00+00:00,8.52,8.4253,10.71,11.66,8.91,0.96,11.97,9.4119
2026-04-10T14:57:30+00:00,8.8,8.5239,9.69,10.73,8.63,0.7,12.31,9.4761
2026-04-10T15:00:00+00:00,8.54,8.6194,10.18,11.17,9.2,0.72,9.14,9.5378
2026-04-10T15:02:30+00:00,8.6,8.7118,8.33,9.57,7.28,0.68,8.8,9.5971
2026-04-10T15:05:00+00:00,8.86,8.8011,8.19,9.23,7.4,0.73,9.9,9.654
2026-04-10T15:07:30+00:00,9.08,8.8875,8.98,10.0,7.88,0.62,10.61,9.7086
2026-04-10T15:10:00+00:00,9.49,8.9708,9.21,10.55,7.95,0.61,12.53,9.761
2026-04-10T15:12:30+00:00,9.45,9.0513,10.44,11.73,9.2,0.59,11.06,9.8112
2026-04-10T15:15:00+00:00,9.15,9.1289,9.97,10.97,9.4,0.55,8.18,9.8593
2026-04-10T15:17:30+00:00,8.86,9.2037,8.45,9.52,7.29,0.75,6.07,9.9053
2026-04-10T15:20:00+00:00,8.86,9.2757,7.62,8.31,6.42,0.9,6.44,9.9493
2026-04-10T15:22:30+00:00,8.78,9.3451,7.55,8.48,6.53,0.93,6.31,9.9913
2026-04-10T15:25:00+00:00,8.83,9.4119,7.54,8.58,6.39,0.87,7.16,10.0315
2026-04-10T15:27:30+00:00,8.69,9.4761,7.81,9.03,6.55,0.8,6.6,10.0698
2026-04-10T15:30:00+00:00,8.46,9.5378,7.49,8.34,6.76,0.84,5.63,10.1062
2026-04-10T15:32:30+00:00,8.22,9.5971,6.73,7.97,5.94,1.01,4.81,10.1409
2026-04-10T15:35:00+00:00,8.53,9.654,6.45,7.28,5.43,1.01,7.87,10.1739
2026-04-10T15:37:30+00:00,8.85,9.7086,7.84,9.16,6.7,0.66,10.42,10.2051
2026-04-10T15:40:00+00:00,8.74,9.761,9.0,9.84,8.12,0.56,9.49,10.2348
2026-04-10T15:42:30+00:00,9.05,9.8112,8.65,9.66,7.84,0.55,11.49,10.2629
2026-04-10T15:45:00+00:00,9.24,9.8593,9.73,10.56,9.05,0.62,12.22,10.2895
2026-04-10T15:47:30+00:00,9.39,9.9053,10.22,11.14,9.39,0.67,12.43,10.3147
2026-04-10T15:50:00+00:00,9.77,9.9493,10.45,10.88,9.64,0.68,13.99,10.3384
2026-04-10T15:52:30+00:00,9.97,9.9913,11.51,12.17,10.9,0.88,14.07,10.3608
2026-04-10T15:55:00+00:00,10.33,10.0315,11.9,12.6,11.14,0.92,15.06,10.3819
2026-04-10T15:57:30+00:00,10.37,10.0698,12.89,13.53,12.11,1.11,13.93,10.4018
2026-04-10T16:00:00+00:00,10.53,10.1062,12.3,13.05,11.38,0.9,13.69,10.4204
2026-04-10T16:02:30+00:00,10.55,10.1409,12.13,12.62,11.41,0.81,12.58,10.4379
2026-04-10T16:05:00+00:00,10.5,10.1739,11.69,12.52,10.93,0.67,11.21,10.4543
2026-04-10T16:07:30+00:00,10.33,10.2051,10.98,11.47,10.21,0.53,9.42,10.3958
2026-04-10T16:10:00+00:00,10.09,10.2348,11.9,12.62,11.2,0.49,7.64,10.3387
2026-04-10T16:12:30+00:00,10.17,10.2629,11.11,11.78,10.34,0.58,8.45,10.2832
2026-04-10T16:15:00+00:00,10.66,10.2895,11.34,11.9,10.57,0.54,11.94,10.2292
2026-04-10T16:17:30+00:00,10.75,10.3147,12.94,13.76,12.21,0.48,12.08,10.1766
2026-04-10T16:20:00+00:00,10.79,10.3384,13.11,13.68,12.48,0.48,11.83,10.1254
2026-04-10T16:22:30+00:00,10.58,10.3608,12.72,13.18,12.18,0.43,10.03,10.119
2026-04-10T16:25:00+00:00,10.54,10.3819,10.63,10.63,10.63,0.43,9.71,10.1126
2026-04-10T16:27:30+00:00,10.47,10.4018,10.42,10.42,10.42,0.47,9.34,10.1063
2026-04-10T16:30:00+00:00,10.68,10.4204,10.18,10.18,10.18,0.51,10.93,10.0999
2026-04-10T16:32:30+00:00,10.95,10.4379,10.97,10.97,10.97,0.39,12.62,10.0936
2026-04-10T16:35:00+00:00,10.72,10.4543,11.87,11.87,11.87,0.34,10.6,10.0873
2026-04-10T16:37:30+00:00,10.88,10.3958,10.88,10.88,10.88,0.38,11.62,10.081
2026-04-10T16:40:00+00:00,10.6,10.3387,11.41,11.41,11.41,0.28,9.5,10.0748
2026-04-10T16:42:30+00:00,10.21,10.2832,10.32,10.32,10.32,0.51,7.07,10.0685
2026-04-10T16:45:00+00:00,9.63,10.2292,8.99,8.99,8.99,0.87,4.17,10.0623
2026-04-10T16:47:30+00:00,9.6,10.1766,7.22,7.22,7.22,1.35,5.4,10.0561
2026-04-10T16:50:00+00:00,9.67,10.1254,7.62,7.62,7.62,1.16,7.06,10.05
2026-04-10T16:52:30+00:00,9.82,10.119,8.39,8.39,8.39,0.88,9.01,10.0438
2026-04-10T16:55:00+00:00,10.19,10.1126,9.3,9.3,9.3,0.58,11.97,10.0377
2026-04-10T16:57:30+00:00,10.6,10.1063,10.84,10.84,10.84,0.25,14.6,10.0315
2026-04-10T17:00:00+00:00,11.11,10.0999,12.32,12.32,12.32,0.47,16.97,10.0254
2026-04-10T17:02:30+00:00,11.45,10.0936,13.87,13.87,13.87,0.87,17.72,10.0194
2026-04-10T17:05:00+00:00,10.97,10.0873,14.56,14.56,14.56,1.01,12.95,10.0133
2026-04-10T17:07:30+00:00,10.37,10.081,12.23,12.23,12.23,0.32,8.19,10.0073
2026-04-10T17:10:00+00:00,9.86,10.0748,9.81,9.81,9.81,0.6,5.02,10.0012
2026-04-10T17:12:30+00:00,9.7,10.0685,8.03,8.03,8.03,1.1,5.19,9.9952
2026-04-10T17:15:00+00:00,9.76,10.0623,7.8,7.8,7.8,1.13,6.62,9.9892
2026-04-10T17:17:30+00:00,9.76,10.0561,8.42,8.42,8.42,0.91,7.52,9.9833
2026-04-10T17:20:00+00:00,9.45,10.05,8.75,8.75,8.75,0.77,6.18,9.9773
2026-04-10T17:22:30+00:00,9.29,10.0438,7.95,7.95,7.95,0.97,6.16,9.9713
2026-04-10T17:25:00+00:00,9.41,10.0377,7.8,7.8,7.8,0.97,8.04,9.9653
2026-04-10T17:27:30+00:00,9.67,10.0315,8.66,8.66,8.66,0.67,10.44,9.9594
2026-04-10T17:30:00+00:00,9.78,10.0254,9.87,9.87,9.87,0.34,11.28,9.9534
2026-04-10T17:32:30+00:00,10.06,10.0194,10.36,10.36,10.36,0.25,13.06,9.9475
2026-04-10T17:35:00+00:00,10.08,10.0133,11.38,11.38,11.38,0.34,12.55,9.9415
2026-04-10T17:37:30+00:00,9.81,10.0073,11.26,11.26,11.26,0.3,10.18,9.9356
2026-04-10T17:40:00+00:00,9.65,10.0012,10.13,10.13,10.13,0.3,9.02,9.9297
2026-04-10T17:42:30+00:00,9.6,9.9952,9.54,9.54,9.54,0.44,8.81,9.9238
2026-04-10T17:45:00+00:00,9.84,9.9892,9.4,9.4,9.4,0.46,10.63,9.9178
2026-04-10T17:47:30+00:00,10.13,9.9833,10.32,10.32,10.32,0.27,12.42,9.9119
2026-04-10T17:50:00+00:00,10.22,9.9773,11.3,11.3,11.3,0.29,12.39,9.906
2026-04-10T17:52:30+00:00,10.21,9.9713,11.39,11.39,11.39,0.3,11.68,9.9001
2026-04-10T17:55:00+00:00,10.46,9.9653,11.12,11.12,11.12,0.25,12.88,9.8943
2026-04-10T17:57:30+00:00,10.63,9.9594,11.81,11.81,11.81,0.34,13.28,9.8884
2026-04-10T18:00:00+00:00,10.26,9.9534,12.11,12.11,12.11,0.41,9.96,9.8825
2026-04-10T18:02:30+00:00,9.86,9.9475,10.47,10.47,10.47,0.24,7.08,9.8766
2026-04-10T18:05:00+00:00,9.63,9.9415,8.93,8.93,8.93,0.65,6.08,9.8708
2026-04-10T18:07:30+00:00,9.49,9.9356,8.26,8.26,8.26,0.83,5.96,9.8649
2026-04-10T18:10:00+00:00,9.33,9.9297,8.04,8.04,8.04,0.86,5.86,9.8591
2026-04-10T18:12:30+00:00,9.14,9.9238,7.82,7.82,7.82,0.89,5.54,9.8532
2026-04-10T18:15:00+00:00,9.05,9.9178,7.5,7.5,7.5,0.94,6.1,9.8474
2026-04-10T18:17:30+00:00,9.01,9.9119,7.63,7.63,7.63,0.85,6.85,9.8416
2026-04-10T18:20:00+00:00,9.33,9.906,7.9,7.9,7.9,0.72,9.87,9.8358
2026-04-10T18:22:30+00:00,9.43,9.9001,9.4,9.4,9.4,0.27,10.68,9.83
2026-04-10T18:25:00+00:00,9.62,9.8943,9.87,9.87,9.87,0.17,11.88,9.8242
2026-04-10T18:27:30+00:00,9.74,9.8884,10.57,10.57,10.57,0.23,12.33,9.8184
2026-04-10T18:30:00+00:00,9.8,9.8825,10.92,10.92,10.92,0.31,12.18,9.8126
2026-04-10T18:32:30+00:00,10.39,9.8766,10.97,10.97,10.97,0.3,15.35,9.8068
2026-04-10T18:35:00+00:00,10.77,9.8708,12.84,12.84,12.84,0.81,16.47,9.801
2026-04-10T18:37:30+00:00,10.68,9.8649,13.68,13.68,13.68,1.0,14.36,9.7651
2026-04-10T18:40:00+00:00,10.54,9.8591,12.72,12.72,12.72,0.65,12.22,9.6597
2026-04-10T18:42:30+00:00,10.06,9.8532,11.75,11.75,11.75,0.32,8.2,9.3742
2026-04-10T18:45:00+00:00,9.74,9.8474,9.7,9.7,9.7,0.4,6.17,8.6853
2026-04-10T18:47:30+00:00,9.8,9.8416,8.53,8.53,8.53,0.74,7.22,7.284
2026-04-10T18:50:00+00:00,9.73,9.8358,8.9,8.9,8.9,0.61,7.25,5.0572
2026-04-10T18:52:30+00:00,9.78,9.83,8.79,8.79,8.79,0.63,8.17,4.266
2026-04-10T18:55:00+00:00,9.73,9.8242,9.16,9.16,9.16,0.5,8.34,3.5745
2026-04-10T18:57:30+00:00,9.77,9.8184,9.18,9.18,9.18,0.47,8.97,3.1331
2026-04-10T19:00:00+00:00,9.69,9.8126,9.45,9.45,9.45,0.37,8.77,2.9053
2026-04-10T19:02:30+00:00,9.66,9.8068,9.31,9.31,9.31,0.4,8.92,2.8103
2026-04-10T19:05:00+00:00,9.92,9.801,9.35,9.35,9.35,0.37,10.93,2.7886
2026-04-10T19:07:30+00:00,9.65,9.7651,2.2,2.2,2.2,2.56,9.04,2.8065
2026-04-10T19:10:00+00:00,9.66,9.6597,2.2,2.2,2.2,2.36,9.33,2.8466
2026-04-10T19:12:30+00:00,9.82,9.3742,2.2,2.2,2.2,2.44,10.53,2.9002
2026-04-10T19:15:00+00:00,9.64,8.6853,2.2,2.2,2.2,2.52,9.23,2.9629
2026-04-10T19:17:30+00:00,9.59,7.284,2.2,2.2,2.2,2.47,9.04,3.0322
2026-04-10T19:20:00+00:00,9.15,5.0572,2.2,2.2,2.2,2.45,6.32,3.1068
2026-04-10T19:22:30+00:00,8.39,4.266,2.83,4.31,2.2,2.68,2.25,3.1856
2026-04-10T19:25:00+00:00,7.01,3.5745,2.2,2.2,2.2,2.82,2.2,3.2678
2026-04-10T19:27:30+00:00,5.28,3.1331,2.2,2.2,2.2,2.53,2.2,3.3529
2026-04-10T19:30:00+00:00,3.96,2.9053,2.2,2.2,2.2,1.78,2.2,3.4403
2026-04-10T19:32:30+00:00,3.19,2.8103,2.2,2.2,2.2,1.3,2.2,3.5295
2026-04-10T19:35:00+00:00,2.71,2.7886,2.2,2.2,2.2,0.96,2.2,3.6202
2026-04-10T19:37:30+00:00,2.22,2.8065,2.2,2.2,2.2,0.79,2.2,3.7118
2026-04-10T19:40:00+00:00,1.86,2.8466,2.2,2.2,2.2,0.59,2.2,3.9006
2026-04-10T19:42:30+00:00,1.77,2.9002,2.2,2.2,2.2,0.54,2.2,4.0901
2026-04-10T19:45:00+00:00,2.06,2.9629,2.2,2.2,2.2,0.47,2.2,4.2798
2026-04-10T19:47:30+00:00,2.5,3.0322,2.2,2.2,2.2,0.52,6.55,4.469
2026-04-10T19:50:00+00:00,2.76,3.1068,2.2,2.2,2.2,0.79,8.84,4.6573
2026-04-10T19:52:30+00:00,3.2,3.1856,2.2,2.2,2.2,0.7,11.28,4.8443
2026-04-10T19:55:00+00:00,3.37,3.2678,2.61,3.34,2.2,0.79,11.18,5.0296
2026-04-10T19:57:30+00:00,3.18,3.3529,2.48,3.69,2.2,0.81,8.5,5.2128
2026-04-10T20:00:00+00:00,3.07,3.4403,2.64,3.67,2.2,0.77,6.79,5.3937
2026-04-10T20:02:30+00:00,3.38,3.5295,2.26,2.52,2.2,0.76,7.85,5.5721
2026-04-10T20:05:00+00:00,3.82,3.6202,2.44,3.32,2.2,0.78,9.49,5.7475
2026-04-10T20:07:30+00:00,4.18,3.7118,3.19,5.21,2.2,0.86,10.25,5.92
2026-04-10T20:10:00+00:00,4.24,3.9006,4.1,6.5,2.2,1.02,8.76,6.0892
2026-04-10T20:12:30+00:00,4.02,4.0901,3.98,5.56,2.2,0.86,5.83,6.255
2026-04-10T20:15:00+00:00,4.0,4.2798,2.43,3.3,2.2,1.03,4.77,6.4174
2026-04-10T20:17:30+00:00,4.12,4.469,2.4,3.31,2.2,1.01,4.93,6.5761
2026-04-10T20:20:00+00:00,4.13,4.6573,2.52,3.48,2.2,1.04,4.34,6.7312
2026-04-10T20:22:30+00:00,4.28,4.8443,2.45,3.18,2.2,1.07,4.93,6.8824
2026-04-10T20:25:00+00:00,4.43,5.0296,2.56,4.25,2.2,1.05,5.39,7.0299
2026-04-10T20:27:30+00:00,4.74,5.2128,2.99,4.49,2.2,0.98,6.88,7.1735
2026-04-10T20:30:00+00:00,5.23,5.3937,3.39,4.4,2.2,1.03,9.17,7.4491
2026-04-10T20:32:30+00:00,5.74,5.5721,4.94,6.09,3.71,0.96,11.16,7.581
2026-04-10T20:35:00+00:00,5.67,5.7475,6.66,7.84,5.08,1.0,9.06,7.7091
2026-04-10T20:37:30+00:00,5.77,5.92,5.11,6.6,3.52,0.99,8.38,7.8333
2026-04-10T20:40:00+00:00,6.07,6.0892,5.17,6.83,3.53,1.01,9.26,7.9536
2026-04-10T20:42:30+00:00,6.14,6.255,6.23,7.91,4.74,0.91,8.35,8.0702
2026-04-10T20:45:00+00:00,6.46,6.4174,5.55,7.33,3.89,1.03,9.4,8.183
2026-04-10T20:47:30+00:00,6.62,6.5761,5.91,7.53,4.42,0.99,9.22,8.2921
2026-04-10T20:50:00+00:00,6.7,6.7312,6.73,8.16,5.12,0.91,8.57,8.3975
2026-04-10T20:52:30+00:00,6.98,6.8824,6.39,7.62,5.17,0.83,9.47,8.4993
2026-04-10T20:55:00+00:00,7.18,7.0299,7.24,8.84,5.24,0.81,9.64,8.5975
2026-04-10T20:57:30+00:00,7.5,7.1735,7.46,9.13,5.32,0.82,10.66,8.6921
2026-04-10T21:02:30+00:00,7.82,7.4491,7.58,9.24,6.25,0.82,10.31,8.7831
2026-04-10T21:05:00+00:00,7.82,7.581,8.22,10.01,6.07,0.8,9.16,8.8707
2026-04-10T21:07:30+00:00,7.82,7.7091,7.44,8.79,5.79,0.84,8.31,8.955
2026-04-10T21:10:00+00:00,8.03,7.8333,7.22,8.25,6.15,0.77,9.11,9.0359
2026-04-10T21:12:30+00:00,7.87,7.9536,7.7,9.43,5.99,0.72,7.35,9.1882
2026-04-10T21:15:00+00:00,7.93,8.0702,7.07,8.89,5.08,0.77,7.49,9.2597
2026-04-10T21:17:30+00:00,8.01,8.183,7.41,8.54,6.46,0.68,7.8,9.3282
2026-04-10T21:20:00+00:00,8.15,8.2921,7.24,8.73,5.55,0.75,8.55,9.3938
2026-04-10T21:22:30+00:00,8.32,8.3975,7.82,9.44,5.87,0.65,9.32,9.4567
2026-04-10T21:25:00+00:00,8.74,8.4993,8.95,9.82,7.76,0.65,11.65,9.5167
2026-04-10T21:27:30+00:00,9.0,8.5975,9.21,10.95,7.75,0.7,12.47,9.5742
2026-04-10T21:30:00+00:00,8.74,8.6921,10.12,11.19,8.86,0.77,9.61,9.629
2026-04-10T21:32:30+00:00,8.56,8.7831,8.49,10.68,7.14,0.64,7.83,9.6814
2026-04-10T21:35:00+00:00,8.7,8.8707,8.05,9.49,6.76,0.61,8.69,9.7313
2026-04-10T21:37:30+00:00,8.68,8.955,8.62,10.19,6.95,0.55,8.31,9.7788
2026-04-10T21:40:00+00:00,8.77,9.0359,8.58,10.2,6.44,0.57,8.8,9.8241
2026-04-10T21:45:00+00:00,8.99,9.1882,8.81,10.18,7.87,0.59,9.9,9.8672
2026-04-10T21:47:30+00:00,8.98,9.2597,9.19,10.93,7.71,0.57,9.48,9.9082
2026-04-10T21:50:00+00:00,8.69,9.3282,8.66,10.07,7.22,0.58,7.23,9.9472
2026-04-10T21:52:30+00:00,8.95,9.3938,8.04,9.01,6.72,0.61,9.25,9.9841
2026-04-10T21:55:00+00:00,9.11,9.4567,8.81,9.82,7.6,0.56,10.16,10.0191
2026-04-10T21:57:30+00:00,9.24,9.5167,9.28,10.15,8.28,0.57,10.69,10.0523
2026-04-10T22:00:00+00:00,9.41,9.5742,9.61,10.66,8.67,0.6,11.38,10.0836
2026-04-10T22:02:30+00:00,9.57,9.629,10.67,11.27,9.95,0.81,11.77,10.1131
2026-04-10T22:05:00+00:00,9.69,9.6814,10.79,11.85,9.5,0.8,11.86,10.1409
2026-04-10T22:07:30+00:00,9.71,9.7313,10.73,12.15,9.4,0.78,11.23,10.167
2026-04-10T22:10:00+00:00,9.48,9.7788,10.8,11.82,9.68,0.75,9.13,10.1916
2026-04-10T22:12:30+00:00,9.34,9.8241,9.25,10.62,8.2,0.51,8.03,10.2146
2026-04-10T22:15:00+00:00,9.3,9.8672,8.79,9.91,7.91,0.49,7.93,10.2362
2026-04-10T22:17:30+00:00,9.54,9.9082,8.34,9.78,7.35,0.53,9.7,10.2564
2026-04-10T22:20:00+00:00,9.86,9.9472,9.75,10.72,8.56,0.54,11.75,10.2752
2026-04-10T22:22:30+00:00,10.05,9.9841,10.63,11.76,9.37,0.72,12.47,10.2927
2026-04-10T22:25:00+00:00,10.21,10.0191,11.34,12.53,10.59,0.86,12.79,10.309
2026-04-10T22:27:30+00:00,10.25,10.0523,11.5,12.25,10.46,0.89,12.26,10.324
2026-04-10T22:30:00+00:00,10.17,10.0836,11.23,12.59,10.5,0.77,10.97,10.338
2026-04-10T22:32:30+00:00,10.17,10.1131,10.67,11.98,9.68,0.64,10.57,10.3508
2026-04-10T22:35:00+00:00,10.22,10.1409,10.2,11.35,9.36,0.55,10.58,10.3626
2026-04-10T22:37:30+00:00,10.15,10.167,10.73,11.92,9.53,0.59,9.78,10.2864
2026-04-10T22:40:00+00:00,10.15,10.1916,10.48,11.47,9.48,0.54,9.71,10.2123
2026-04-10T22:42:30+00:00,10.07,10.2146,12.3,13.34,11.25,0.48,9.15,10.1402
2026-04-10T22:45:00+00:00,10.38,10.2362,12.18,13.09,11.25,0.5,11.32,10.0701
2026-04-10T22:47:30+00:00,10.82,10.2564,12.84,13.92,12.09,0.6,13.92,10.0019
2026-04-10T22:50:00+00:00,10.63,10.2752,14.45,15.51,13.52,0.99,11.76,9.9356
2026-04-10T22:52:30+00:00,10.84,10.2927,13.35,14.23,12.37,0.69,12.72,9.9297
2026-04-10T22:55:00+00:00,10.91,10.309,13.57,14.64,12.75,0.74,12.53,9.9238
2026-04-10T22:57:30+00:00,10.96,10.324,11.84,11.84,11.84,0.72,12.24,9.9179
2026-04-10T23:00:00+00:00,10.63,10.338,11.75,11.75,11.75,0.69,9.51,9.912
2026-04-10T23:02:30+00:00,10.29,10.3508,10.37,10.37,10.37,0.5,7.33,9.9061
2026-04-10T23:05:00+00:00,10.28,10.3626,9.15,9.15,9.15,0.59,7.86,9.9002
2026-04-10T23:07:30+00:00,10.68,10.2864,9.29,9.29,9.29,0.67,11.06,9.8943
2026-04-10T23:10:00+00:00,10.62,10.2123,10.86,10.86,10.86,0.5,10.59,9.8884
2026-04-10T23:12:30+00:00,10.61,10.1402,10.63,10.63,10.63,0.51,10.54,9.8825
2026-04-10T23:15:00+00:00,10.72,10.0701,10.6,10.6,10.6,0.43,11.31,9.8767
2026-04-10T23:17:30+00:00,10.91,10.0019,11.0,11.0,11.0,0.44,12.46,9.8708
2026-04-10T23:20:00+00:00,10.44,9.9356,11.63,11.63,11.63,0.45,8.91,9.865
2026-04-10T23:22:30+00:00,9.96,9.9297,9.83,9.83,9.83,0.22,6.02,9.8591
2026-04-10T23:25:00+00:00,9.53,9.9238,8.23,8.23,8.23,0.67,4.33,9.8533
2026-04-10T23:27:30+00:00,9.36,9.9179,7.06,7.06,7.06,0.97,4.67,9.8474
2026-04-10T23:30:00+00:00,9.41,9.912,7.0,7.0,7.0,0.93,6.31,9.8416
2026-04-10T23:32:30+00:00,9.58,9.9061,7.74,7.74,7.74,0.64,8.61,9.8358
2026-04-10T23:35:00+00:00,9.58,9.9002,8.82,8.82,8.82,0.27,9.22,9.83
2026-04-10T23:37:30+00:00,9.68,9.8943,9.11,9.11,9.11,0.16,10.32,9.8242
2026-04-10T23:40:00+00:00,9.54,9.8884,9.69,9.69,9.69,0.12,9.52,9.8184
2026-04-10T23:42:30+00:00,9.66,9.8825,9.31,9.31,9.31,0.1,10.61,9.8126
2026-04-10T23:45:00+00:00,9.73,9.8767,9.89,9.89,9.89,0.2,11.05,9.8068
2026-04-10T23:47:30+00:00,9.56,9.8708,10.18,10.18,10.18,0.28,9.73,9.801
2026-04-10T23:50:00+00:00,9.78,9.865,9.55,9.55,9.55,0.12,11.27,9.7953
2026-04-10T23:52:30+00:00,10.33,9.8591,10.37,10.37,10.37,0.34,14.63,9.7895
2026-04-10T23:55:00+00:00,10.64,9.8533,12.21,12.21,12.21,0.87,15.42,9.7837
2026-04-10T23:57:30+00:00,10.67,9.8474,12.91,12.91,12.91,1.04,14.46,9.778
2026-04-11T00:00:00+00:00,10.66,9.8416,12.54,12.54,12.54,0.88,13.19,9.7722
2026-04-11T00:02:30+00:00,10.48,9.8358,12.04,12.04,12.04,0.68,11.05,9.7665
2026-04-11T00:05:00+00:00,10.39,9.83,11.02,11.02,11.02,0.34,10.0,9.7608
2026-04-11T00:07:30+00:00,10.3,9.8242,10.47,10.47,10.47,0.18,9.19,9.755
2026-04-11T00:10:00+00:00,9.92,9.8184,10.02,10.02,10.02,0.12,6.72,9.7493
2026-04-11T00:12:30+00:00,9.55,9.8126,8.65,8.65,8.65,0.44,4.91,9.7436
2026-04-11T00:15:00+00:00,9.43,9.8068,7.54,7.54,7.54,0.74,5.23,9.7379
2026-04-11T00:17:30+00:00,9.53,9.801,7.49,7.49,7.49,0.7,7.02,9.7322
2026-04-11T00:20:00+00:00,9.6,9.7953,8.24,8.24,8.24,0.44,8.31,9.7265
2026-04-11T00:22:30+00:00,9.85,9.7895,8.81,8.81,8.81,0.24,10.58,9.7208
2026-04-11T00:25:00+00:00,10.16,9.7837,9.95,9.95,9.95,0.21,12.68,9.7151
2026-04-11T00:27:30+00:00,10.24,9.778,11.1,11.1,11.1,0.53,12.73,9.7095
2026-04-11T00:30:00+00:00,10.38,9.7722,11.25,11.25,11.25,0.56,13.08,9.7038
2026-04-11T00:32:30+00:00,10.41,9.7665,11.55,11.55,11.55,0.63,12.62,9.6981
2026-04-11T00:35:00+00:00,10.49,9.7608,11.43,11.43,11.43,0.57,12.5,9.6868
2026-04-11T00:37:30+00:00,10.41,9.755,11.47,11.47,11.47,0.56,11.31,9.6812
2026-04-11T00:40:00+00:00,10.47,9.7493,10.93,10.93,10.93,0.38,11.33,9.6756
2026-04-11T00:42:30+00:00,10.33,9.7436,10.97,10.97,10.97,0.38,10.02,9.6699
2026-04-11T00:45:00+00:00,9.84,9.7379,10.31,10.31,10.31,0.19,6.69,9.6643
2026-04-11T00:47:30+00:00,9.7,9.7322,8.54,8.54,8.54,0.42,6.39,9.6587
2026-04-11T00:50:00+00:00,9.82,9.7265,8.23,8.23,8.23,0.49,8.02,9.6531
2026-04-11T00:52:30+00:00,9.74,9.7208,8.93,8.93,8.93,0.26,7.99,9.6475
2026-04-11T00:55:00+00:00,9.44,9.7151,8.83,8.83,8.83,0.27,6.57,9.6419
2026-04-11T00:57:30+00:00,9.91,9.7095,8.01,8.01,8.01,0.47,10.6,9.6363
2026-04-11T01:00:00+00:00,10.0,9.7038,10.0,10.0,10.0,0.24,11.2,9.6307
2026-04-11T01:02:30+00:00,9.71,9.6981,10.35,10.35,10.35,0.34,9.1,9.6251
2026-04-11T01:07:30+00:00,8.81,9.6868,8.02,8.02,8.02,0.4,4.27,9.6196
2026-04-11T01:10:00+00:00,8.59,9.6812,6.53,6.53,6.53,0.79,4.19,9.614
2026-04-11T01:12:30+00:00,8.47,9.6756,6.28,6.28,6.28,0.81,4.81,9.6084
2026-04-11T01:15:00+00:00,8.76,9.6699,6.42,6.42,6.42,0.7,7.95,9.6029
2026-04-11T01:17:30+00:00,9.1,9.6643,7.99,7.99,7.99,0.22,10.81,9.5973
2026-04-11T01:20:00+00:00,9.29,9.6587,9.47,9.47,9.47,0.37,12.03,9.5918
2026-04-11T01:22:30+00:00,9.57,9.6531,10.21,10.21,10.21,0.58,13.47,9.5863
2026-04-11T01:25:00+00:00,9.98,9.6475,11.1,11.1,11.1,0.83,15.18,9.5807
2026-04-11T01:27:30+00:00,10.02,9.6419,12.28,12.28,12.28,1.15,14.24,9.5752
2026-04-11T01:30:00+00:00,10.16,9.6363,11.95,11.95,11.95,1.0,13.99,9.5697
2026-04-11T01:32:30+00:00,10.04,9.6307,12.0,12.0,12.0,0.97,12.03,9.5587
2026-04-11T01:35:00+00:00,9.84,9.6251,11.13,11.13,11.13,0.67,9.86,9.5532
2026-04-11T01:37:30+00:00,9.8,9.6196,10.07,10.07,10.07,0.34,9.31,9.5477
2026-04-11T01:40:00+00:00,9.78,9.614,9.77,9.77,9.77,0.25,9.02,9.5422
2026-04-11T01:42:30+00:00,9.81,9.6084,9.58,9.58,9.58,0.21,9.2,9.5368
2026-04-11T01:45:00+00:00,9.96,9.6029,9.63,9.63,9.63,0.21,10.19,9.5313
2026-04-11T01:47:30+00:00,9.58,9.5973,10.12,10.12,10.12,0.32,7.44,9.5258
2026-04-11T01:50:00+00:00,9.33,9.5918,8.67,8.67,8.67,0.25,6.24,9.5204
2026-04-11T01:52:30+00:00,9.17,9.5863,7.93,7.93,7.93,0.42,5.95,9.5149
2026-04-11T01:55:00+00:00,8.85,9.5807,7.63,7.63,7.63,0.47,4.69,9.5095
2026-04-11T01:57:30+00:00,8.81,9.5752,6.82,6.82,6.82,0.66,5.59,9.504
2026-04-11T02:00:00+00:00,8.75,9.5697,7.11,7.11,7.11,0.53,6.27,9.4986
2026-04-11T02:05:00+00:00,8.66,9.5587,7.37,7.37,7.37,0.37,7.41,9.4932
